39.16,-105.31,2086.70,0.44
38.08,-103.35,1211.60,0.00
38.66,-106.85,2440.20,0.00
37.79,-107.67,2804.20,0.00
40.34,-105.10,1580.00,0.89
38.90,-105.21,2873.00,0.00
39.58,-105.17,1890.00,0.00
39.63,-106.06,2736.00,0.00
39.99,-105.15,1638.00,0.00
39.03,-104.81,2105.00,0.00
39.59,-104.89,1754.00,0.56
40.30,-105.08,1531.00,1.02
39.73,-104.91,1631.00,0.00
39.62,-104.98,1658.00,3.56
40.19,-105.07,1529.20,4.28
39.53,-104.92,1818.70,0.41
37.22,-107.10,2255.50,0.00
40.12,-104.94,1511.80,1.77
38.51,-107.96,1757.00,0.00
39.41,-104.24,1865.40,0.00
39.81,-105.13,1660.60,0.04
39.04,-106.27,2717.30,0.00
39.56,-107.34,1798.00,0.00
39.84,-104.92,1561.00,0.11
37.19,-106.97,2230.80,0.00
39.30,-104.69,2072.60,0.00
40.47,-104.89,1462.70,0.00
38.27,-104.68,1453.00,0.00
39.51,-105.02,1744.00,0.51
40.43,-105.06,1523.00,0.00
39.86,-105.09,1684.00,0.02
37.60,-107.81,2728.00,0.00
39.64,-104.89,1618.00,0.00
38.89,-105.90,2867.50,0.11
40.55,-105.11,1549.00,0.00
40.02,-105.09,1588.90,0.00
39.68,-104.86,1603.00,0.00
37.57,-107.78,2292.10,0.00
39.00,-104.72,2210.10,0.00
39.70,-105.10,1687.00,0.00
40.22,-105.00,1530.10,0.28
39.07,-108.56,1403.00,0.00
39.31,-103.46,1700.00,0.43
40.20,-105.15,1552.00,4.47
39.63,-106.52,2467.79,0.00
37.39,-102.28,1201.18,0.34
39.38,-105.34,2432.90,0.09
37.23,-107.60,2112.76,0.00
37.50,-107.73,3151.90,0.00
39.34,-108.94,1529.20,0.00
37.70,-107.08,3200.40,0.00
38.44,-105.96,2743.20,0.00
37.02,-106.20,2636.80,0.00
40.06,-105.20,1579.75,0.00
37.79,-106.78,3179.10,0.00
37.86,-105.28,2721.90,0.00
40.02,-105.36,2052.20,2.52
40.41,-104.72,1465.00,0.35
39.75,-105.04,1626.00,0.42
39.39,-104.81,1981.20,0.00
38.93,-104.77,2026.90,0.00
39.52,-104.93,1815.00,1.08
39.62,-104.88,1735.00,0.00
40.45,-105.07,1530.00,0.00
39.66,-105.33,2325.00,0.07
40.38,-105.48,2347.00,1.02
39.06,-104.75,2316.50,0.00
39.09,-104.66,2280.80,0.00
39.12,-104.69,2225.00,0.00
39.67,-104.82,1731.30,0.08
39.73,-105.08,1659.20,2.52
39.53,-104.95,1827.60,1.52
38.13,-105.45,2432.30,0.00
38.92,-104.88,2133.00,0.00
39.56,-105.10,1713.00,0.00
40.08,-105.49,2808.40,0.00
40.76,-104.28,1536.00,0.00
39.83,-105.48,2854.00,0.29
38.93,-104.87,2026.90,0.00
39.55,-104.90,1791.00,0.33
39.05,-105.06,2543.30,0.00
39.61,-105.13,1777.00,0.00
39.35,-104.76,2005.00,0.21
39.23,-104.68,2085.00,0.00
39.58,-105.01,1689.00,0.63
37.60,-104.96,2139.70,2.03
39.41,-104.87,1848.00,0.00
38.94,-104.87,2075.00,0.00
40.44,-105.03,1511.00,0.40
40.58,-105.02,1499.60,0.00
40.09,-104.92,1529.00,1.54
37.21,-107.54,2127.00,0.00
40.40,-104.70,1481.00,0.47
40.21,-104.94,1493.00,5.47
39.72,-105.16,1800.00,0.00
39.70,-104.95,1637.00,0.12
40.02,-105.05,1559.10,0.00
38.12,-105.58,2640.00,0.00
40.24,-106.81,2359.00,0.11
39.70,-104.80,1672.00,0.00
40.64,-105.11,1525.00,0.00
38.83,-104.88,1965.70,0.00
39.66,-106.55,2468.90,0.00
39.74,-104.91,1629.00,0.03
38.90,-102.70,1331.00,0.18
39.92,-104.93,1584.00,0.00
38.67,-105.51,2432.30,0.00
37.54,-104.03,1652.60,1.83
38.84,-104.82,1842.70,0.00
37.95,-104.87,1886.70,0.25
39.64,-105.46,2463.10,0.02
39.56,-105.06,1676.40,0.00
38.35,-105.45,2258.60,0.00
37.20,-108.49,2172.00,0.00
39.18,-105.27,2300.00,2.98
39.03,-104.79,2176.23,0.00
38.33,-107.78,1926.00,0.00
39.05,-104.83,2158.08,0.00
38.95,-104.87,2086.12,0.00
39.01,-104.66,2315.58,0.00
38.57,-108.28,2200.70,1.02
38.95,-104.76,2067.42,0.00
38.96,-104.76,2098.06,0.00
38.74,-105.27,2468.90,0.00
38.46,-109.05,2465.20,0.00
38.75,-105.17,2966.46,0.00
39.35,-107.09,2554.80,0.00
39.42,-105.08,2154.00,0.34
37.09,-104.92,2491.40,0.00
38.94,-104.74,2036.10,0.00
38.02,-105.12,3516.20,0.00
40.06,-105.21,1585.50,0.00
39.36,-104.79,2014.00,0.24
39.61,-104.04,1583.00,0.00
39.73,-105.16,1780.70,0.00
40.35,-104.87,1485.00,0.88
39.70,-105.11,1701.40,0.17
39.61,-102.48,1256.00,0.18
39.56,-105.37,2685.30,1.99
39.00,-105.05,2608.00,0.00
40.17,-105.06,1523.00,3.56
37.98,-104.87,1879.10,0.05
39.88,-104.92,1549.00,0.00
37.17,-104.52,1867.50,0.00
39.67,-104.79,1716.00,0.00
38.92,-104.77,2057.00,0.00
39.40,-105.42,2499.00,0.00
39.71,-105.08,1661.20,0.00
39.28,-107.22,2028.00,0.00
40.84,-105.33,2010.00,0.25
38.99,-105.29,2712.70,0.08
39.26,-105.72,2872.70,0.10
40.62,-105.04,1541.00,0.00
40.77,-105.48,2405.00,0.34
39.84,-105.47,2783.00,0.26
40.06,-105.04,1549.60,0.00
39.90,-104.95,1607.00,0.02
38.90,-104.71,2007.00,0.00
39.11,-104.83,2257.00,0.00
39.57,-104.95,1758.70,0.00
39.43,-104.85,1977.00,0.00
40.47,-106.82,2113.00,0.00
38.94,-104.85,2053.00,0.00
38.73,-104.62,1766.00,0.00
39.89,-104.81,1580.00,0.82
38.30,-105.35,2409.70,0.00
40.39,-105.05,1504.50,0.35
40.03,-105.29,1660.00,1.11
37.20,-107.30,2148.50,0.00
39.57,-105.40,2640.00,0.80
40.39,-104.77,1476.00,0.36
39.62,-106.10,2952.00,0.00
40.05,-105.91,2546.00,0.00
39.30,-104.80,1978.20,0.00
40.17,-105.10,1540.80,0.00
39.61,-105.13,1759.60,0.00
40.20,-105.11,1536.00,8.08
39.48,-104.56,1883.70,0.00
38.95,-104.34,1984.00,0.00
39.51,-104.75,1798.00,0.00
39.39,-104.89,1937.00,0.00
40.19,-105.11,1502.00,6.98
39.93,-105.16,1694.00,0.00
40.08,-102.23,1072.00,0.00
38.30,-104.75,1546.90,0.00
37.52,-105.03,2164.10,0.00
38.82,-102.35,1303.00,0.97
39.58,-104.96,1709.00,0.00
40.34,-104.94,1489.50,2.11
38.45,-105.23,1630.00,0.01
39.77,-105.11,1651.10,0.09
39.06,-104.60,2254.00,0.00
38.90,-104.81,1963.00,0.00
39.90,-105.34,2402.00,0.44
39.68,-105.36,2341.00,0.38
39.72,-104.28,1627.00,0.00
39.77,-105.12,1649.90,0.08
38.18,-107.76,2127.50,0.00
40.08,-107.37,2647.20,4.18
39.63,-106.45,2763.90,0.00
40.43,-105.34,1880.60,0.00
39.46,-108.88,2270.20,0.41
39.75,-104.95,1617.57,0.14
38.05,-107.86,2822.50,0.06
39.77,-105.60,2430.20,0.00
37.69,-106.46,2432.30,0.00
39.72,-104.97,1614.87,0.00
39.72,-104.94,1620.89,0.76
39.92,-108.89,1917.20,0.00
39.83,-104.96,1557.50,0.00
40.53,-106.78,2560.30,0.00
40.53,-106.78,2565.20,0.02
38.93,-105.15,2772.20,0.00
39.93,-106.55,2194.60,0.00
37.23,-107.31,2273.80,0.00
40.15,-105.16,1538.00,0.19
39.50,-105.00,1579.80,0.00
39.64,-104.79,1738.00,0.00
40.42,-105.06,1521.60,0.00
38.98,-104.69,2144.00,0.00
39.40,-107.22,1889.80,0.00
39.14,-103.47,1551.00,0.00
39.51,-105.34,2865.10,1.94
40.00,-105.28,131.83,3.65
38.20,-107.80,2530.00,0.00
39.54,-104.14,1683.00,0.00
40.71,-105.41,2255.00,0.72
40.80,-105.56,2500.00,0.00
39.04,-104.83,2089.70,0.00
39.62,-105.07,1693.00,0.24
39.60,-105.35,2358.00,4.17
40.30,-105.22,1759.00,1.80
39.80,-105.56,3008.40,0.39
40.08,-105.03,1564.00,0.00
39.46,-104.74,1877.00,0.00
40.14,-105.11,1518.00,1.27
39.28,-104.89,2027.00,0.00
39.76,-104.92,1609.30,0.03
38.61,-106.51,2826.00,0.00
39.25,-105.79,2970.00,0.00
39.90,-105.40,2682.50,1.00
39.55,-105.37,2670.10,2.75
39.79,-105.28,2293.00,1.26
40.03,-105.08,1580.10,0.00
40.25,-105.13,1580.00,5.42
39.71,-105.70,2593.80,0.00
40.21,-105.26,1609.30,0.34
40.19,-105.16,1609.30,1.37
40.14,-105.17,1609.30,0.00
40.15,-104.96,1609.30,1.45
40.18,-105.00,1609.30,1.76
39.66,-104.87,1668.20,0.00
39.84,-105.17,1712.00,0.00
40.45,-104.96,1524.00,0.03
40.21,-105.13,1555.10,0.00
37.41,-104.65,2046.00,0.01
39.29,-104.88,1999.50,0.00
40.33,-105.55,2595.00,0.52
40.20,-105.30,2390.00,0.57
40.44,-104.79,1455.00,0.21
39.97,-104.94,1587.09,0.00
39.95,-104.86,1533.45,0.00
40.05,-108.20,2133.60,0.00
39.87,-106.33,2436.90,0.00
40.37,-105.56,2405.50,0.30
38.79,-104.86,1914.10,0.00
38.61,-104.89,1966.00,0.00
38.83,-107.96,1658.10,0.00
39.39,-104.75,1877.00,0.00
39.29,-103.07,1517.09,0.00
38.69,-104.71,1699.58,0.00
40.47,-105.07,1531.95,0.00
37.38,-107.66,2426.20,0.00
40.62,-105.06,1540.03,0.00
40.56,-105.12,1558.39,0.00
38.13,-104.02,1319.26,0.00
37.98,-107.76,3398.50,0.25
40.76,-107.85,2206.80,0.71
39.69,-106.97,2259.20,0.20
38.06,-102.31,1059.83,0.85
40.41,-104.66,1412.51,0.00
40.09,-105.94,2411.35,0.00
39.46,-105.66,2614.00,0.00
40.21,-106.33,2566.40,0.98
38.54,-106.95,2333.20,0.83
39.11,-105.14,2587.50,0.00
38.97,-105.58,2625.20,0.00
39.77,-108.33,2231.10,0.18
40.58,-102.30,1140.53,0.00
38.33,-107.09,2865.10,2.64
39.92,-104.87,1524.90,0.19
40.27,-105.84,2590.80,0.03
40.60,-105.17,1615.40,0.00
39.74,-105.52,2556.87,0.00
37.93,-107.69,3109.00,0.00
38.85,-107.74,1889.80,0.00
38.75,-108.58,2389.60,0.00
39.04,-106.00,2900.20,0.25
38.83,-104.85,1847.42,0.00
38.29,-104.62,1472.66,0.00
40.06,-106.39,2293.18,0.00
39.41,-105.75,3109.00,0.00
38.97,-108.94,2071.40,0.00
37.81,-106.32,2447.50,0.64
40.79,-105.25,1741.90,0.32
37.98,-103.54,1240.33,0.00
38.98,-105.35,2467.10,0.00
39.46,-104.89,1948.28,0.00
37.49,-103.83,1458.50,0.00
40.74,-108.84,1810.50,0.00
39.44,-104.98,1743.50,0.83
39.15,-106.35,2938.30,0.00
37.17,-107.58,2026.90,0.00
38.54,-107.69,2609.10,0.24
41.00,-107.14,2097.00,1.33
38.25,-106.57,3376.60,0.00
39.69,-105.70,2828.50,1.71
40.23,-105.27,1755.38,0.00
40.50,-108.03,1798.30,0.00
39.86,-105.03,1678.85,0.00
39.77,-107.65,2866.30,0.47
37.06,-107.71,2249.40,0.00
38.51,-106.34,3490.98,0.00
38.44,-107.64,2456.00,2.60
38.86,-104.91,2092.07,0.00
37.47,-108.88,1956.80,0.00
39.13,-107.28,2760.90,3.70
37.30,-108.41,2383.50,0.00
38.89,-106.94,3045.00,0.00
38.46,-105.21,1656.82,0.00
37.61,-106.15,2334.80,0.00
37.09,-106.69,2420.40,0.13
38.39,-106.53,2741.10,0.00
40.94,-106.34,2386.60,0.00
38.23,-108.56,1786.10,0.00
40.87,-104.73,1798.30,0.51
39.10,-108.35,1494.84,0.00
38.31,-104.58,1487.76,0.00
38.26,-104.62,1434.42,0.00
38.30,-104.59,1475.04,0.00
40.10,-106.68,2725.20,0.00
40.64,-104.76,1544.86,0.00
40.02,-108.40,2042.20,0.10
38.08,-107.69,2462.80,0.00
39.24,-108.38,2045.20,0.00
39.25,-105.13,2646.60,0.03
38.39,-105.02,1530.70,0.00
37.17,-104.51,1822.70,0.00
38.24,-104.46,1409.87,0.00
38.25,-104.47,1399.90,0.00
38.21,-105.00,1793.10,0.99
38.83,-106.21,2660.00,0.00
39.51,-107.75,1865.40,0.00
40.80,-105.57,2503.60,0.15
38.96,-104.95,2806.30,0.00
39.63,-107.76,1767.80,0.25
40.57,-105.23,1877.60,0.01
37.65,-108.54,2499.70,0.00
37.73,-105.51,2523.40,0.00
37.10,-107.30,2588.10,0.00
39.65,-105.03,1609.70,0.25
38.23,-107.54,2720.70,0.00
39.99,-105.26,1679.00,4.82
37.20,-105.43,2496.39,0.00
39.56,-105.99,2919.40,0.00
38.19,-108.22,2406.40,0.00
39.41,-105.17,1852.60,0.00
40.50,-106.82,2141.28,0.00
40.07,-102.05,1021.10,0.00
39.92,-106.92,2387.80,0.00
40.63,-103.21,1197.40,0.00
39.59,-107.40,2680.10,0.00
